년/월/일,종가,대비,등락률(%),시가,고가,저가,거래량(천주),거래대금(원),상장시가총액(원)
2020-09-15,"1,504.02",11.97,0.8,"1,496.81","1,504.77","1,490.81","310,361","11,995,976,584,798","1,586,057,098,740,380"
2020-09-16,"1,500.04",-3.98,-0.26,"1,503.69","1,509.07","1,496.13","335,347","12,513,408,612,695","1,582,120,763,601,780"
2020-09-17,"1,479.81",-20.23,-1.35,"1,496.20","1,500.21","1,475.09","334,968","13,937,050,148,779","1,561,712,555,508,120"
2020-09-18,"1,483.99",4.18,0.28,"1,485.69","1,488.65","1,474.38","250,154","13,939,262,589,380","1,566,933,185,737,280"
2020-09-21,"1,470.00",-13.99,-0.94,"1,483.67","1,495.18","1,464.43","314,490","13,600,494,315,589","1,550,962,281,358,400"
2020-09-22,"1,434.97",-35.03,-2.38,"1,468.89","1,469.34","1,429.20","409,354","15,360,208,498,483","1,511,742,246,661,150"
2020-09-23,"1,438.18",3.21,0.22,"1,448.21","1,449.41","1,408.21","346,916","13,305,496,236,614","1,513,633,227,247,120"
2020-09-24,"1,401.33",-36.85,-2.56,"1,415.24","1,425.02","1,399.01","420,122","13,554,494,330,413","1,472,750,769,180,590"
2020-09-25,"1,405.52",4.19,0.3,"1,415.42","1,416.12","1,397.94","283,216","9,450,784,486,857","1,477,048,038,321,870"
2020-09-28,"1,424.30",18.78,1.34,"1,420.23","1,428.87","1,412.67","272,065","9,395,205,559,159","1,498,388,396,694,400"
2020-09-29,"1,435.75",11.45,0.8,"1,438.50","1,443.54","1,430.83","252,053","8,856,794,647,046","1,511,331,474,057,080"
