Date,Open,High,Low,Close,Volume,Labeling,ma_5,ma_10,ma_15,ma_20,ma_30,ma_60,ma_120,ema_5,ema_10,ema_15,ema_20,ema_30,ema_60,ema_120,wma_5,wma_10,wma_15,wma_20,wma_30,wma_60,wma_120,ma_v5,ma_v10,ma_v20,ma_v60,ma_v120,ubb,mbb,lbb,macd,macdsignal9,macdhist,rsi,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,cci,willR,sar,adx,plus_di,plus_dm,atr,obv,var,Market_Value,Value,Num_Stock,DIV,BPS,PER,EPS,PBR,yg_short_sell,yg_balance,yg_short_sell_value_x,yg_balance_value,yg_short_sell_volume,yg_total_volume,yg_short_sell_rate,yg_short_sell_value_y,kosdaq_inst_volume,kosdaq_indi_volume,kosdaq_fore_volume,kosdaq_etc_volume,kosdaq_short_sell_volume,kosdaq_inst_value,kosdaq_indi_value,kosdaq_fore_value,kosdaq_etc_value,kosdaq_short_sell_value,kosdaq_150_Close,kosdaq_150_comm_Close,kosdaq_enter_Close,kosdaq_large_Close,kosdaq_super_Close
2019-11-05,27150,27150,26500,26900,154367,1,26660.0,26430.0,26066.666666666668,25567.5,24913.333333333332,23486.666666666668,26680.0,26715.14163766291,26344.421319775032,25987.340722308618,25665.646296414976,25196.693025944827,25127.293190989665,27256.821701104465,26840.0,26560.0,26326.25,26094.52380952381,25554.301075268817,24333.579234972676,24944.04269972452,278077.2,292505.4,286543.0,274509.35,277289.98333333334,27821.446538851356,25567.5,23313.553461148644,845.5906500987658,762.6285819244556,82.96206817431016,62.84813630995851,72.50000000000006,69.884004884005,70.0,72.50000000000006,80.25243381679068,93.41747793893022,97.96839729119596,-19.047619047619047,50800.0,29.201493549620526,29.03060636442078,4169.068510019426,1025.781563500155,-2768598.0,239400.0,489516,4132244450,18197609,0.56,18407,27.59,975,1.4614141359265498,13956,1027190,373690350,27631411000,13956,154367,9.04,373690350,1035070,217217,8957174,0,10209461,21906665303,2660171335,84345069366,0,108911906004,1045.96,2064.81,497.96,1402.04,1215.42
2019-11-06,26900,27050,26300,26500,193562,1,26820.0,26440.0,26100.0,25722.5,24990.0,23556.666666666668,26620.0,26643.42775844194,26372.70835254321,26051.42313202004,25745.108553899263,25280.777346851613,25172.299971612956,27244.312251499432,26786.666666666668,26572.727272727272,26380.416666666668,26183.333333333332,25656.666666666668,24432.377049180326,24941.067493112947,273428.8,260487.3,286499.0,272918.05,276737.14166666666,27776.39264568526,25722.5,23668.60735431474,806.9711854909692,771.4971026377583,35.474082853210916,59.031487420877916,63.981481481481545,71.80335097001775,44.44444444444444,63.981481481481545,0.0,60.08414460559688,59.83272133822883,-31.746031746031747,50800.0,29.019816076598914,27.48479827490302,3871.2779021608953,1006.082880393001,-2962160.0,34600.0,482237,5142022250,18197609,0.57,18407,27.18,975,1.4396968544575433,2732,1004036,72680600,26606954000,2732,193562,1.41,72680600,1097939,228595,10481059,0,11807593,27937790982,2512838675,129308930107,0,159759559764,1027.14,2066.44,498.53,1381.67,1216.25
2019-11-07,26200,26900,26150,26650,132801,0,26800.0,26470.0,26156.666666666668,25865.0,25061.666666666668,23625.833333333332,26559.166666666668,26645.61850562796,26423.12501571717,26126.245240517535,25831.288691623144,25369.114292216025,25220.749152871547,27234.488908499443,26730.0,26610.909090909092,26449.166666666668,26271.666666666668,25763.763440860213,24533.79781420765,24941.563360881544,201736.6,241116.8,285696.65,268002.1666666667,276048.36666666664,27754.47082539001,25865.0,23975.52917460999,779.4833293396659,773.0943479781398,6.388981361526135,60.012181313536374,50.493827160493886,62.32510288065854,37.03703703703704,50.493827160493886,18.629579741346223,32.96067118604562,47.55643217181674,-26.984126984126984,50800.0,28.618198443475173,25.99420002003044,3594.7580520065458,987.7912460792152,-2829359.0,39000.0,484966,3516610300,18197609,0.56,18407,27.33,975,1.447642201336448,7007,994008,185395950,26490313200,7007,132801,5.28,185395950,895658,214143,10373833,0,11483634,27061129130,3224248210,97450207139,0,127735584479,1023.33,2038.48,497.15,1373.91,1203.66
2019-11-08,26700,26800,24700,25400,499115,1,26500.0,26370.0,26166.666666666668,25957.5,25116.666666666668,23658.333333333332,26491.25,26230.41233708531,26237.102285586778,26035.464585452843,25790.213578135226,25371.106918524667,25226.62622982658,27204.166777780443,26263.333333333332,26416.363636363636,26354.583333333332,26227.380952380954,25785.59139784946,24591.967213114753,24922.40358126722,229240.2,270684.3,303126.15,273397.73333333334,279132.61666666664,27540.937715857493,25957.5,24374.062284142507,649.3491590861959,748.345310199751,-98.99615111355513,49.3998189904224,36.13485280151953,50.2033871478317,26.923076923076923,36.13485280151953,0.0,6.209859913782064,-93.54674796747973,-67.74193548387096,50800.0,26.76580784457111,22.340711336732973,3337.989619720364,1067.2347285021283,-3328474.0,339000.0,462219,12638687200,18197609,0.59,18407,26.05,975,1.3798419079697941,61778,1030638,1552209850,26178205200,61778,499115,12.38,1552209850,1390131,195907,8029436,12000,9627474,25004110605,1330628275,68970538238,5916000,95311193118,1019.61,2051.99,502.58,1366.79,1197.21
2019-11-11,24900,26100,24850,26050,199545,0,26300.0,26390.0,26253.333333333332,26062.5,25228.333333333332,23659.166666666668,26430.0,26170.274891390207,26203.083688207364,26037.281512271238,25814.955142122348,25414.906472168237,25253.62209114374,27185.089640957627,26113.333333333332,26358.18181818182,26340.0,26236.190476190477,25845.8064516129,24670.382513661203,24915.110192837466,235878.0,271742.7,289357.9,272850.3,276568.225,27350.473214007186,26062.5,24774.526785992814,591.8440495248033,717.0450580647614,-125.20100853995814,53.95917763438466,39.687384925480224,42.10535496249792,55.10204081632653,39.687384925480224,33.902818736578766,17.510799492641652,-111.92579505300291,-51.785714285714285,50800.0,25.04573085987448,20.494255760637135,3099.561789740338,1080.2893907519763,-3128929.0,279000.0,474048,5151227150,18197609,0.58,18407,26.72,975,1.4153311240289022,9787,986408,253118700,25695928400,9787,199545,4.9,253118700,805232,313861,9104111,66600,10289804,18782548090,1968387980,85981041529,112975450,106844953049,1009.41,2052.05,507.13,1354.85,1192.71
2019-11-12,25900,26200,25400,26150,142238,0,26150.0,26405.0,26336.666666666668,26087.5,25310.0,23709.166666666668,26358.333333333332,26163.516594260138,26193.432108533296,26051.371323237334,25846.864176205934,25462.331861060607,25283.011530778374,27167.980721272375,26063.333333333332,26314.545454545456,26327.083333333332,26244.52380952381,25905.2688172043,24752.049180327867,24910.48209366391,233452.2,255764.7,268546.25,267156.56666666665,275951.81666666665,27361.813540695537,26087.5,24813.186459304463,548.0227352014917,683.2405934921075,-135.2178582906157,54.63639881968084,47.90908179965937,41.24377317555308,61.702127659574465,47.90908179965937,49.34414854883956,27.748989095139432,-68.19248826291084,-48.214285714285715,50800.0,23.326580363048816,20.063407800791207,2978.1645190445997,1060.268719983978,-2986691.0,189000.0,475867,3694850150,18197609,0.57,18407,26.82,975,1.420628021948172,10101,945754,262366400,24731467100,10101,142238,7.1,262366400,1417197,320387,9289681,0,11027265,15682259880,2812403607,72065981942,0,90560645429,1018.3,2074.58,502.23,1364.19,1201.65
2019-11-13,25900,26400,25500,25550,125815,1,25960.0,26390.0,26280.0,26065.0,25365.0,23750.833333333332,26277.916666666668,25959.01106284009,26076.44445243633,25988.699907832666,25818.591397519656,25467.98787002444,25291.765251080724,27141.23723827614,25863.333333333332,26159.090909090908,26228.75,26193.333333333332,25920.752688172044,24812.4043715847,24897.121212121212,219902.8,246665.8,253571.85,267127.7166666667,275116.4583333333,27360.41499142167,26065.0,24769.58500857833,459.58127543022056,638.50872987973,-178.92745444950947,49.89426279527175,51.81351070408828,46.469992476409324,38.63636363636363,51.81351070408828,4.659130453663805,29.302032579694032,-72.71010387157732,-69.64285714285714,50800.0,21.839903250647108,20.195728695531983,2965.4384819699853,1048.8209542708366,-3112506.0,200400.0,464949,3241430900,18197609,0.59,18407,26.21,975,1.3883169446406258,6478,942730,166705700,24086751500,6478,125815,5.15,166705700,1211801,730245,10950312,10000,12902358,21204307632,5315846017,79024113019,5662311,105549928979,1004.07,2056.85,495.44,1348.58,1194.5
2019-11-14,25600,25700,24850,25400,156877,1,25710.0,26255.0,26216.666666666668,26045.0,25443.333333333332,23805.0,26199.583333333332,25772.674041893395,25953.454551993364,25915.112419353583,25778.72555013683,25463.601555829315,25295.31393137316,27112.456457478187,25676.666666666668,25979.090909090908,26118.75,26130.0,25923.010752688173,24866.475409836065,24882.610192837466,224718.0,213227.3,252935.2,263485.65,275298.64166666666,27368.215779833357,26045.0,24721.784220166643,373.0863280261765,585.4242495090193,-212.33792148284283,48.7549695505833,44.55727487642388,48.09328912672388,33.333333333333336,44.55727487642388,0.0,18.001093000834445,-124.3443013829281,-75.0,50800.0,20.890730506346,19.010588368529547,2753.6214475435577,1034.6194575372053,-3269383.0,105400.0,462219,3940395950,18197609,0.59,18407,26.05,975,1.3798419079697941,6681,928621,168016200,23586973400,6681,156877,4.26,168016200,945352,487563,12062100,0,13495015,23264134118,2008146305,91394205601,0,116666486024,1009.75,2053.77,504.52,1355.59,1200.18
2019-11-18,25550,25850,25200,25450,97726,0,25720.0,26110.0,26153.333333333332,26055.0,25485.0,23872.5,26112.916666666668,25665.11602792893,25861.917360721844,25856.973366934384,25747.418354885704,25462.724036098392,25300.385605754367,27084.977838346316,25590.0,25832.727272727272,26022.916666666668,26073.333333333332,25923.440860215054,24920.409836065573,24870.220385674933,144440.2,186840.2,246767.05,260065.86666666667,274056.4083333333,27356.883251294064,26055.0,24753.116748705936,305.0565392848148,529.3507074641784,-224.29416817936362,49.17160358975699,36.89312479635067,44.42130345895432,38.70967741935484,36.89312479635067,7.083891008649718,3.91434048743783,-87.53894080996925,-73.21428571428571,50800.0,19.80680675788089,19.198042810736712,2706.9342012904463,1007.1466391416907,-3171657.0,99600.0,463129,2494935900,18197609,0.59,18407,26.1,975,1.3824903569294291,6898,908970,175430100,23133286500,6898,97726,7.06,175430100,1031900,229467,9503048,0,10764415,19783247966,1811152372,71120989218,0,92715389556,1020.25,2060.17,509.67,1366.01,1211.22
2019-11-19,25400,25600,24750,24850,144043,1,25480.0,25890.0,26086.666666666668,26060.0,25540.0,23936.666666666668,26031.666666666668,25393.41068528595,25677.932386045144,25731.101696067584,25661.949940134684,25423.193453124302,25285.61886458209,27048.03605589431,25300.0,25603.636363636364,25860.0,25958.571428571428,25882.47311827957,24952.45901639344,24849.345730027548,133339.8,184608.9,243032.35,258445.63333333333,273388.775,27342.41958812239,26060.0,24777.58041187761,200.4171715896191,463.5640002892666,-263.1468286996475,44.49646555121868,26.034538937764818,35.82831287017983,6.0606060606060606,26.034538937764818,0.0,2.361297002883228,-118.53167554766111,-94.64285714285714,50800.0,19.324450482773035,18.027674450821827,2513.5817583411285,995.9218792029985,-3315700.0,171600.0,452211,3595818850,18197609,0.6,18407,25.49,975,1.350179279621883,7982,909622,199218650,22604106700,7982,144043,5.54,199218650,1332984,259102,14944962,0,16537048,37324985301,5323718985,122191031553,0,164839735839,1002.42,2026.38,508.39,1343.92,1203.06
2019-11-20,25050,25100,23950,24300,161294,1,25110.0,25630.0,25973.333333333332,26030.0,25588.333333333332,23985.0,25947.5,25028.9404568573,25427.399224946028,25552.213984059137,25532.240422026618,25350.72935937435,25253.30349197284,27002.61397232581,24906.666666666668,25314.545454545456,25636.666666666668,25790.95238095238,25802.47311827957,24964.371584699453,24820.72314049587,137151.0,185301.6,238903.5,257516.51666666666,274269.06666666665,27441.169727566463,26030.0,24618.830272433537,72.27616075618062,385.3064323826494,-313.0302716264688,40.67842675334991,19.685332588558467,27.537665440891356,14.285714285714286,19.685332588558467,0.0,2.361297002883228,-157.1304949809625,-90.14084507042253,50800.0,19.681931406752643,16.557017678664494,2334.0402041739053,1006.9274592599271,-3476994.0,223400.0,442202,3942150200,18197609,0.62,18407,24.92,975,1.319986961482045,7347,902791,179466850,21937821300,7347,161294,4.56,179466850,1641632,214215,11607355,0,13463202,30553124045,1937679062,83687013687,0,116177816794,981.04,1982.81,498.3,1318.85,1181.09
2019-11-21,24150,24500,23350,23800,158884,1,24760.0,25360.0,25846.666666666668,25900.0,25601.666666666668,24025.833333333332,25864.583333333332,24619.293637904866,25131.508456774023,25333.187236051745,25367.26514373837,25250.682303930844,25205.65419715406,26949.678204188192,24470.0,24981.81818181818,25365.0,25578.571428571428,25687.09677419355,24958.30601092896,24785.227272727272,143764.8,181833.8,221160.55,257809.48333333334,274649.85833333334,27600.29409220876,25900.0,24199.70590779124,-68.82891793960516,294.47936231819847,-363.30828025780363,37.52603957595026,12.782106782106853,19.500659436143415,18.0,12.782106782106853,0.0,-1.1250259982868252e-14,-174.3672590199247,-89.1566265060241,50800.0,20.526343977909935,15.21990432511045,2167.323046732912,1017.1469264556465,-3635878.0,405400.0,433103,3780856850,18197609,0.63,18407,24.41,975,1.2929727820937686,4637,881110,110179850,20970418000,4637,158884,2.92,110179850,1323152,284961,11297239,1051,12906403,29371449383,1591512570,88307694851,40018250,119310675054,956.03,1962.58,500.29,1286.83,1156.83
2019-11-22,23800,24450,23800,24050,101893,0,24490.0,25100.0,25666.666666666668,25785.0,25610.0,24052.5,25791.666666666668,24429.529091936576,24934.870555542384,25172.788831545276,25241.81132052519,25173.218929483694,25167.763895608026,26901.74963882971,24233.333333333332,24743.636363636364,25140.416666666668,25402.380952380954,25586.989247311827,24959.09836065574,24755.234159779615,132768.0,178743.0,209929.9,255670.55,274362.89166666666,27651.038584810078,25785.0,23918.961415189922,-158.653934946964,203.85270286516595,-362.50663781212995,40.0285430641505,20.095238095238166,17.520892488634534,28.0,20.095238095238166,21.488898993928718,7.162966331309562,-132.34456928838927,-82.27848101265823,50800.0,21.310441365413137,14.506792383924388,2012.5142576805613,990.9221459945289,-3533985.0,351400.0,437652,2450031250,18197609,0.62,18407,24.67,975,1.3067447166838704,9526,863309,228352550,20762581450,9526,101893,9.35,228352550,959309,479546,9908300,0,11347155,22356285474,2241162435,86074425277,0,110671873186,952.11,1953.67,492.18,1280.08,1157.23
2019-11-25,24400,25100,24200,24950,150776,0,24390.0,25055.0,25536.666666666668,25712.5,25656.666666666668,24108.333333333332,25760.416666666668,24603.019394624385,24937.621363625585,25144.940227602117,25214.019766189456,25158.81770822668,25160.624095752024,26869.489314220955,24386.666666666668,24716.363636363636,25050.833333333332,25322.85714285714,25544.40860215054,24988.524590163935,24741.322314049587,143378.0,143909.1,207296.7,253164.53333333333,264795.975,27589.965046279158,25712.5,23835.034953720842,-155.42676667697742,131.99680895673725,-287.4235756337147,48.0900052709176,39.03703703703711,23.97146063812741,71.11111111111111,39.03703703703711,100.0,40.4962996646429,-63.436814048290834,-57.89473684210526,50800.0,21.03869704323783,18.078993878893954,2518.763239274807,995.1419927092055,-3383209.0,199400.0,454030,3744519900,18197609,0.6,18407,25.59,975,1.3554761775411528,6967,841672,172883750,20999716400,6967,150776,4.62,172883750,706540,344404,8090216,0,9141160,12529007772,2977237268,70319054133,0,85825299173,979.93,1998.81,503.58,1314.06,1181.1
2019-11-26,25350,25350,24600,25150,101890,0,24450.0,24965.0,25410.0,25677.5,25696.666666666668,24173.333333333332,25727.5,24785.346263082924,24976.235661148206,25145.572699151853,25207.922645599985,25158.24882382496,25160.27576474376,26841.068003242097,24640.0,24733.636363636364,25002.5,25269.285714285714,25511.720430107525,25022.677595628415,24731.232782369145,134947.4,134143.6,202943.15,252472.01666666666,260708.43333333332,27569.450052194825,25677.5,23785.549947805175,-135.1726973295299,78.56290769948382,-213.73560502901373,49.70786716551798,63.0370370370371,40.7231040564375,90.0,63.0370370370371,100.0,73.82963299797622,-28.10218978102187,-51.351351351351354,50800.0,20.431938155610826,18.914888041073898,2588.8515793266065,977.6318503728337,-3281319.0,269000.0,457670,2541561550,18197609,0.6,18407,25.79,975,1.3660699733796926,3973,837032,99033000,21051354800,3973,101890,3.9,99033000,1105514,270751,8937473,0,10313738,22588404469,2473657320,86903212672,0,111965274461,984.65,1991.13,499.55,1319.27,1185.68
2019-11-27,25300,25300,24650,24950,72173,1,24580.0,24845.0,25280.0,25625.0,25673.333333333332,24265.0,25691.25,24840.230842055284,24971.46554093944,25121.126111757872,25183.358584114274,25144.81341583625,25153.381477375115,26809.81068087446,24806.666666666668,24730.909090909092,24945.0,25200.0,25463.548387096773,25048.142076502732,24718.381542699724,117123.2,127137.1,191450.9,244885.58333333334,259071.09166666667,27536.41308983694,25625.0,23713.58691016306,-133.71811083418652,36.10670399274974,-169.82481482693626,48.09364668419992,80.37037037037044,60.81481481481492,80.0,80.37037037037044,86.74894658088536,95.58298219362844,-25.578231292516477,-54.929577464788736,50800.0,19.86851918852861,17.994573629146537,2403.933609374706,954.2295753462028,-3353492.0,297600.0,454030,1800153850,18197609,0.6,18407,25.59,975,1.3554761775411528,3497,812383,87099650,20268955850,3497,72173,4.84,87099650,877928,116085,9856520,0,10850533,20253692315,1111281125,69303251228,0,90668224668,978.5,1979.02,492.26,1312.36,1183.39
2019-11-28,24950,25100,24550,24600,67522,1,24740.0,24750.0,25153.333333333332,25570.0,25626.666666666668,24341.666666666668,25643.75,24760.153894703522,24903.926351677725,25055.985347788137,25127.80062372244,25109.664163201654,25135.237822379208,26773.28488449637,24813.333333333332,24686.363636363636,24860.0,25102.380952380954,25394.301075268817,25059.12568306011,24700.34435261708,98850.8,121307.8,183986.8,242283.46666666667,256516.25,27532.243613825765,25570.0,23607.756386174235,-158.97485234542546,-2.9096072748853032,-156.06524507054016,45.32000469999253,73.87096774193554,72.42612504978108,51.61290322580645,73.87096774193554,54.66767700334015,80.47220786140849,-41.52744630071554,-63.768115942028984,50800.0,19.46536546720449,17.23061937573225,2232.2240658479413,925.3560342500454,-3421014.0,150400.0,447661,1667765400,18197609,0.61,18407,25.23,975,1.3364073450317815,5277,810022,130487200,19926541200,5277,67522,7.82,130487200,773110,313450,9234044,6381,10326985,11924781334,1864527372,70772047609,166422450,84727778765,959.62,1946.13,483.16,1287.24,1170.42
2019-11-29,24600,27000,24300,24850,705130,0,24900.0,24695.0,25033.333333333332,25475.0,25595.0,24409.166666666668,25595.833333333332,24790.102596469016,24894.121560463595,25030.23717931462,25101.34342146316,25092.911636543482,25125.88576262907,26741.495051694776,24850.0,24704.545454545456,24822.083333333332,25033.809523809523,25344.1935483871,25075.792349726777,24687.224517906336,219498.2,176133.1,194680.2,251180.85,260855.025,27382.747362729144,25475.0,23567.252637270856,-157.00819851695996,-33.72932552330023,-123.27887299365973,47.642722240654514,51.609062980030785,68.61680036411231,23.214285714285715,51.609062980030785,52.935057990333696,64.78389385818639,47.194719471947714,-58.9041095890411,50800.0,19.361320118657442,26.97134896839117,3972.7794897159456,1052.1163175178992,-2715884.0,32000.0,452211,17842182300,18197609,0.6,18407,25.49,975,1.350179279621883,80015,840707,2001749050,20891568950,80015,705130,11.35,2001749050,1519851,611985,8997382,4312,11133530,20339168349,1813404123,58573870629,109782200,80836225301,946.89,1970.34,486.6,1272.26,1161.02
2019-12-02,24850,25500,24750,24800,116471,1,24870.0,24630.0,24993.333333333332,25370.0,25580.0,24476.666666666668,25536.666666666668,24793.401730979345,24877.008549470214,25001.45753190029,25072.644047990478,25074.014111605193,25115.200983526476,26709.404224394035,24816.666666666668,24723.636363636364,24792.916666666668,24969.52380952381,25292.90322580645,25088.60655737705,24674.070247933883,212637.2,178007.6,182423.9,250882.95,259643.39166666666,27181.18745578695,25370.0,23558.81254421305,-157.66670963691286,-58.51680234602276,-99.1499072908901,47.210781863646915,31.11523581953696,52.19842218050115,18.51851851851852,31.11523581953696,43.091076315856256,50.23127043651002,3.0678009796345,-60.273972602739725,50800.0,19.264706580720905,25.569269971873815,3689.0095261648066,1030.536580552335,-2832355.0,32600.0,451301,2925678750,18197609,0.6,18407,25.44,975,1.347530830662248,8208,822957,206562550,20409333600,8208,116471,7.05,206562550,979734,264533,7411110,0,8655377,17010458547,1605840504,57213997451,0,75830296502,953.02,1981.5,486.25,1276.92,1159.19
2019-12-03,24650,24750,23750,24300,165865,1,24700.0,24575.0,24876.666666666668,25232.5,25565.0,24528.333333333332,25474.166666666668,24628.934487319562,24772.097904111994,24913.775340412754,24999.058900562814,25024.077717308082,25088.47308242725,26669.57936118091,24626.666666666668,24663.636363636364,24706.25,24867.619047619046,25210.322580645163,25082.814207650274,24653.62947658402,225432.2,180189.8,182399.35,251189.78333333333,259564.00833333333,26926.393444110345,25232.5,23538.606555889655,-196.27190541879463,-86.06782296057713,-110.2040824582175,43.01131077411538,19.551960385293782,34.09208639495389,16.923076923076923,19.551960385293782,0.0,32.00871143539664,-92.9715762273891,-73.97260273972603,50800.0,17.936411514458424,23.710906373016098,3425.5088457244633,1031.9268247985967,-2998220.0,53000.0,442202,3992053550,18197609,0.62,18407,24.92,975,1.319986961482045,39008,851489,936952950,20691182700,39008,165865,23.52,936952950,837990,359618,12097908,0,13295516,17138162822,9057551599,116155334571,0,142351048992,940.9,1970.72,484.09,1262.3,1154.72
2019-12-04,24250,24800,24100,24400,89504,0,24590.0,24585.0,24760.0,25107.5,25548.333333333332,24570.0,25411.666666666668,24552.622991546374,24704.443739727994,24849.55342286116,24942.005671937783,24983.814638772077,25065.900194478814,26632.06565273164,24526.666666666668,24631.81818181818,24646.666666666668,24788.333333333332,25135.16129032258,25078.60655737705,24635.87465564738,228898.4,173010.8,179156.2,249432.18333333332,259008.34166666667,26653.227983831566,25107.5,23561.772016168434,-216.30421658216073,-112.11510168489386,-104.18911489726688,44.0826201243197,18.48053181386521,23.0492426728987,20.0,18.48053181386521,23.131379233831485,22.07415184989591,-57.227138643067384,-71.23287671232876,50800.0,16.75869136887871,22.889256041570814,3230.82964245843,1008.2177658844113,-2908716.0,46400.0,444022,2184916450,18197609,0.61,18407,25.03,975,1.3258135491932417,10170,840037,248300300,20496902800,10170,89504,11.36,248300300,706608,265694,11223896,0,12196198,13779256759,2536853931,88336289016,0,104652399706,937.56,1967.05,478.29,1258.02,1143.49
2019-12-06,24600,25750,24050,25500,200115,0,24770.0,24755.0,24756.666666666668,25057.5,25518.333333333332,24632.5,25355.416666666668,24868.41532769758,24849.090332504722,24930.859245003518,24995.14798889609,25017.11692014162,25080.132974987704,26613.353823760866,24830.0,24798.18181818182,24739.166666666668,24825.714285714286,25132.043010752688,25109.09836065574,24637.334710743802,255417.0,177133.9,179483.85,250420.95,259195.95833333334,26479.56715734525,25057.5,23635.43284265475,-141.7847541992487,-118.04903218776482,-23.735722011483887,54.266975009753715,30.25641025641032,22.76296748518982,53.84615384615385,30.25641025641032,100.0,41.043793077943825,57.668711656441786,-41.0958904109589,50800.0,16.639306645885608,26.677255303135805,3950.056096568542,1057.6307826069533,-2708601.0,179600.0,464039,4999929350,18197609,0.59,18407,26.15,975,1.385138805889064,13623,811778,339435000,20700339000,13623,200115,6.81,339435000,1325552,471324,6769284,0,8566160,19591117341,2448074765,59447012106,0,81486204212,943.54,2006.07,483.13,1265.5,1156.54
2019-12-09,25700,26250,24800,25100,196271,1,24820.0,24860.0,24736.666666666668,24980.0,25476.666666666668,24680.833333333332,25292.083333333332,24945.610218465055,24894.710272049317,24952.001839378077,25005.13389471551,25022.464215616354,25080.78435285696,26588.33971097143,24940.0,24860.909090909092,24782.083333333332,24829.761904761905,25105.05376344086,25124.426229508197,24633.112947658403,153645.2,186571.7,182657.35,251806.23333333334,259770.775,26201.228889275062,24980.0,23758.771110724938,-113.69361125879732,-117.17794800197132,3.4843367431739978,50.65409715159234,42.61538461538468,30.450775561886786,54.0,42.61538461538468,67.9016912505077,63.677690161446385,110.1358411703242,-52.054794520547944,50800.0,16.969609913902207,27.421898421258263,4167.9092325279325,1085.6571552778853,-2904872.0,197600.0,456760,5011421800,18197609,0.6,18407,25.74,975,1.3634215244200576,11212,807689,286690050,20272993900,11212,196271,5.71,286690050,951094,228120,8037825,0,9217039,16287375305,2600973641,65516352487,0,84404701433,941.95,1994.26,480.32,1260.2,1156.06
2019-12-10,25100,26000,25000,25550,156763,0,24970.0,24920.0,24743.333333333332,24987.5,25448.333333333332,24735.0,25227.5,25147.073478976705,25013.853858949442,25026.751609455816,25057.025904742604,25056.498782350784,25096.16847243542,26571.177071120663,25183.333333333332,24986.363636363636,24883.75,24884.04761904762,25109.78494623656,25152.92349726776,24637.37603305785,161703.6,187170.4,165539.75,252650.25,259648.15833333333,26220.737608897816,24987.5,23754.262391102184,-54.49179144779919,-104.64071669113689,50.1489252433377,54.337227968172265,59.94871794871801,44.273504273504386,72.0,59.94871794871801,100.0,89.30056375016922,117.91907514450907,-39.726027397260275,50800.0,17.27632009134619,25.60750596626026,3870.2014302045086,1079.5387870437505,-2748109.0,281600.0,464949,4032297400,18197609,0.59,18407,26.21,975,1.3883169446406258,10970,773495,282040100,19762797250,10970,156763,7.0,282040100,1151179,291534,10414900,0,11857613,21066404098,1586231850,82075903011,0,104728538959,940.03,1987.65,475.48,1255.09,1150.16
2019-12-11,25500,26000,25350,25350,88349,1,25180.0,24940.0,24776.666666666668,24952.5,25431.666666666668,24793.333333333332,25172.5,25214.715652651135,25074.97133914045,25067.157658273838,25084.928199529022,25075.434344779766,25104.490817601472,26550.992326143463,25310.0,25064.545454545456,24959.583333333332,24918.571428571428,25103.440860215054,25173.087431693988,24639.400826446283,146200.4,185816.3,159979.95,252943.4,257013.76666666666,26099.877444435788,24952.5,23805.122555564212,-23.442026166274445,-88.4009785861644,64.95895241988995,52.46300451201128,61.69696969696977,54.75369075369087,59.09090909090909,61.69696969696977,81.7231094089615,83.20826688648972,107.84776902887172,-45.205479452054796,50800.0,17.561122398972746,24.47396782396766,3593.7584709041867,1048.8574451120542,-2836458.0,176600.0,461309,2261200050,18197609,0.59,18407,26.0,975,1.377193459010159,10661,783179,271965400,19853587650,10661,88349,12.07,271965400,791217,215117,8286798,0,9293132,10997633052,1303244338,70752285485,0,83053162875,938.09,1980.97,478.6,1254.84,1158.28
2019-12-12,25350,25900,25250,25450,144774,0,25390.0,24990.0,24853.333333333332,24917.5,25413.333333333332,24848.333333333332,25124.166666666668,25293.14376843409,25143.15836838764,25115.012950989607,25119.69694243102,25099.599870923008,25115.818987516177,26532.79410587663,25400.0,25157.272727272728,25043.75,24965.95238095238,25104.62365591398,25194.617486338797,24643.987603305784,157254.4,193076.4,160106.75,253550.58333333334,253381.25833333333,25953.97238265185,24917.5,23881.02761734815,9.129066588950081,-68.8949695511415,78.02403614009158,53.329803130466836,64.90909090909098,62.184926184926304,63.63636363636363,64.90909090909098,72.64759554098865,84.79023498331671,96.5227817745801,-47.69230769230769,50800.0,17.67101411463544,23.360358049886727,3337.0614372681734,1020.3676276040503,-2691684.0,25400.0,463129,3707063950,18197609,0.59,18407,26.1,975,1.3824903569294291,10450,770460,268204600,19608207000,10450,144774,7.22,268204600,1656326,448846,9686463,0,11791635,28023750951,2692897628,105421964557,0,136138613136,956.44,2016.78,483.96,1280.79,1174.82
