Date,High,Low,Open,Close,Volume,Adj Close,,,Date,High,Low,Open,Close
2020-02-03,146.5700073,141.5,141.7299957,146.5,1894500,146.5,,,2020-02-21,32650,31050,32500,31050
2020-02-04,156,148.6470032,149.0500031,154.3099976,3152600,154.3099976,,,2020-02-24,31400,29400,30100,30050
2020-02-05,152,145.3600006,150,147,4159800,147,,,2020-02-25,31100,29800,30050,30600
2020-02-06,154.5500031,145.6000061,146.6199951,154.3699951,2341700,154.3699951,,,2020-02-26,32450,29900,30200,31750
2020-02-07,155,150.7100067,152.7899933,154.5500031,2110600,154.5500031,,,2020-02-27,33750,31500,32000,32000
2020-02-10,154.2899933,147.8999939,152.6300049,148.3300018,1794700,148.3300018,,,2020-02-28,32050,30000,31600,30300
2020-02-11,150.9799957,145.0200043,149.3500061,145.7700043,1527900,145.7700043,,,2020-03-02,31300,29300,30550,30900
2020-02-12,147.4400024,144.1699982,146.1600037,147.0800018,1224000,147.0800018,,,2020-03-03,31900,29650,31450,29950
2020-02-13,146.8899994,141.3000031,146.8899994,141.5,1591000,141.5,,,2020-03-04,30300,29050,29800,29700
2020-02-14,144.4600067,140.8500061,142.7200012,141,1288100,141,,,2020-03-05,30050,29000,30000,29100
2020-02-18,145.1300049,140.8999939,141.5,144.6300049,1480200,144.6300049,,,2020-03-06,28850,25950,28100,26450
2020-02-19,146.3399963,143,145.5700073,143.3600006,1051800,143.3600006,,,2020-03-09,25750,24700,25600,25100
2020-02-20,148.1799927,142.1799927,143.3500061,147.8600006,1442600,147.8600006,,,2020-03-10,25750,24400,24600,25300
2020-02-21,147.1000061,143.0599976,146.7599945,146.9499969,1170700,146.9499969,,,2020-03-11,26550,24900,25350,25150
2020-02-24,146.6999969,139.1309967,140.4799957,145.3300018,1382100,145.3300018,,,2020-03-12,25050,22700,25050,23250
2020-02-25,147.9499969,141.2100067,146.8300018,141.8000031,2049200,141.8000031,,,2020-03-13,24000,20500,21100,22700
2020-02-26,144.5800018,140.3899994,140.9199982,140.4900055,1502900,140.4900055,,,2020-03-16,23750,21750,23000,22200
2020-02-27,140.1799927,134.5,137.0099945,134.5099945,1826300,134.5099945,,,2020-03-17,22850,20700,20700,22400
2020-02-28,137.5500031,129.6399994,131.0599976,137.1199951,1909400,137.1199951,,,2020-03-18,23200,21000,22450,21000
2020-03-02,139.7899933,134.6100006,137.9799957,139.3399963,1001700,139.3399963,,,2020-03-19,22300,18950,21650,19550
2020-03-03,142.3300018,136.0899963,139.4299927,137.1600037,964900,137.1600037,,,2020-03-20,21450,19350,19650,21350
2020-03-04,144.3300018,137.2299957,139,144.25,1336000,144.25,,,2020-03-23,20100,19000,19900,19450
2020-03-05,149.3500061,140.2700043,141.7400055,148.0800018,1501600,148.0800018,,,2020-03-24,21800,19450,19900,21400
2020-03-06,146.9900055,141.5700073,145.25,145.1399994,1311500,145.1399994,,,2020-03-25,24650,21900,22100,24650
2020-03-09,145.6699982,134,136.9299927,139.7799988,1361700,139.7799988,,,2020-03-26,26900,24300,25350,24650
2020-03-10,142.7200012,133.1900024,141.7599945,141.8999939,1359000,141.8999939,,,2020-03-27,25900,23550,25850,24400
2020-03-11,140.8099976,133.4750061,139.0800018,135.0599976,905500,135.0599976,,,2020-03-30,24000,22650,23300,23800
2020-03-12,129.8800049,116.4820023,125.4300003,126.9899979,1836600,126.9899979,,,2020-03-31,24300,23250,24050,24050
2020-03-13,133.0099945,121.0100021,133.0099945,131.5599976,1439600,131.5599976,,,2020-04-01,24650,23100,23900,23100
2020-03-16,123.8899994,109.1800003,118.5299988,117.6399994,1736000,117.6399994,,,2020-04-02,24100,22850,23300,24100
2020-03-17,119.8399963,111.1500015,118.3099976,118.8700027,2493000,118.8700027,,,2020-04-03,24150,23250,24100,23650
2020-03-18,122.6100006,110.9700012,111,121.2399979,1991000,121.2399979,,,2020-04-06,25000,23500,23900,25000
2020-03-19,140.3600006,117.7399979,119.8300018,129.1300049,2504100,129.1300049,,,2020-04-07,26000,24700,25650,25300
2020-03-20,129.6900024,119,129.3899994,124.3600006,3669100,124.3600006,,,2020-04-08,26900,24800,25050,26250
2020-03-23,123.4100037,113.5800018,123.4100037,118.1800003,2209200,118.1800003,,,2020-04-09,27050,26100,27000,26550
2020-03-24,133.9499969,123.1179962,125,129.6900024,2680900,129.6900024,,,2020-04-10,28900,26100,26550,28900
2020-03-25,131.5,122.3199997,130.0399933,124.2300034,1994700,124.2300034,,,2020-04-13,29800,28000,28900,28000
2020-03-26,127.9899979,122.6050034,124.0899963,126.8099976,1125600,126.8099976,,,2020-04-14,29100,27900,28600,28900
2020-03-27,126.3799973,121.5,122.4800034,122.5400009,1094200,122.5400009,,,2020-04-16,30800,29300,29550,30550
2020-03-30,126.9840012,120.0299988,124.4000015,121.4300003,1356600,121.4300003,,,2020-04-17,31400,29800,31300,30850
2020-03-31,125.9000015,120.0100021,122,121.4400024,1763600,121.4400024,,,2020-04-20,30950,29600,30950,29600
2020-04-01,124.4700012,116.3000031,119.8099976,121.6100006,1718100,121.6100006,,,2020-04-21,29150,27950,29150,28700
2020-04-02,125.4100037,119.2600021,120.6900024,121.9100037,739500,121.9100037,,,2020-04-22,29250,27800,28000,29250
2020-04-03,123.3000031,119.375,122.0999985,122.1200027,871700,122.1200027,,,2020-04-23,29450,28800,29300,29150
2020-04-06,123.4700012,116,120.8899994,122.5199966,2315000,122.5199966,,,2020-04-24,28900,27750,28900,28050
2020-04-07,129.3999939,123.552002,125.0999985,127.6100006,1539200,127.6100006,,,2020-04-27,29100,28000,28350,28850
2020-04-08,129.9799957,124.0699997,127.5400009,126.0400009,1386400,126.0400009,,,2020-04-28,30500,28450,28850,29550
2020-04-09,134.7579956,126.5,127.6200027,131.8600006,1226200,131.8600006,,,2020-04-29,30000,29000,29600,29650
2020-04-13,132.3600006,128.0299988,131.7700043,129.8300018,1067700,129.8300018,,,2020-05-04,30300,28700,28750,29850
2020-04-14,137.3300018,130.5599976,132.0500031,135.9299927,1536400,135.9299927,,,2020-05-06,30900,30000,30750,30600
2020-04-15,141.6300049,133.3699951,134.1699982,138.7799988,1747100,138.7799988,,,2020-05-07,30950,30150,30600,30950
2020-04-16,140.5700073,136.0299988,139.9499969,139.4900055,1102600,139.4900055,,,2020-05-08,31550,30400,31500,30600
2020-04-17,142.9579926,139.0700073,141.2200012,141.8600006,709100,141.8600006,,,2020-05-11,30650,29800,30100,30050
2020-04-20,146.3000031,140,140.6900024,144.5399933,1144400,144.5399933,,,2020-05-12,30000,29100,29900,29400
2020-04-21,143.6699982,138.0299988,142.6999969,139.1399994,1098000,139.1399994,,,2020-05-13,30700,28450,28800,30650
2020-04-22,142.6000061,139.4799957,141.5399933,139.7400055,899100,139.7400055,,,2020-05-14,31500,30050,30150,30500
2020-04-23,141.2350006,138.1300049,139.75,138.7100067,769500,138.7100067,,,2020-05-15,31350,29400,31350,29500
2020-04-24,140.1999969,136.6199951,139.25,137.8399963,1142300,137.8399963,,,2020-05-18,30650,29300,29600,30450
2020-04-27,141.4700012,139.0099945,140.1000061,140.25,1135500,140.25,,,2020-05-19,33200,30850,31350,33200
2020-04-28,143.7400055,139.1999969,141.5,139.7799988,1516200,139.7799988,,,2020-05-20,33600,31950,32800,33500
2020-04-29,163.9400024,152.4199982,153,155.7799988,5744100,155.7799988,,,2020-05-21,33600,32650,33600,32900
2020-04-30,153.8999939,146,148.9400024,151.5700073,2118500,151.5700073,,,2020-05-22,32800,31200,32800,31500
2020-05-01,146.8899994,143.9299927,144.5,144.8399963,2047300,144.8399963,,,2020-05-25,31750,30700,31300,31400
2020-05-04,148,143.0099945,144.0700073,145.3099976,1224100,145.3099976,,,2020-05-26,32150,31000,31500,32100
2020-05-05,148.4499969,144.0299988,147.3600006,145.0200043,1231000,145.0200043,,,2020-05-27,32950,31900,32400,32150
2020-05-06,149.9660034,146.0500031,146.8099976,148.4799957,1280700,148.4799957,,,2020-05-28,32450,30200,32300,30300
2020-05-07,151.6699982,147.1399994,150,148.0399933,1421700,148.0399933,,,2020-05-29,30750,29500,30500,29600
2020-05-08,153.2700043,149.0700073,149.7899933,152.1499939,912400,152.1499939,,,2020-06-01,31850,30100,30650,30450
2020-05-11,159.0200043,151.6000061,152.8500061,156.0200043,1294500,156.0200043,,,2020-06-02,30600,29900,30150,30250
2020-05-12,158.3650055,153.5700073,157.4400024,153.9400024,1099300,153.9400024,,,2020-06-03,30950,30150,30500,30450
2020-05-13,154.8699951,146.6799927,154.6300049,148.9799957,974900,148.9799957,,,2020-06-04,30600,29850,30500,30050
2020-05-14,152.1999969,146.9400024,148,152.0700073,895200,152.0700073,,,2020-06-05,30250,29600,30000,29900
2020-05-15,159,150.1600037,150.5500031,158.8300018,1511500,158.8300018,,,2020-06-08,31900,30100,30250,31850
2020-05-18,163.8800049,158.7200012,160,161.4299927,1306500,161.4299927,,,2020-06-09,32000,31250,31900,31850
2020-05-19,179.6900024,161.5700073,161.9400024,175.0299988,4119400,175.0299988,,,2020-06-10,32450,31500,31850,31950
2020-05-20,190.4799957,174.0099945,174.9900055,189.8000031,4818500,189.8000031,,,2020-06-11,32750,31800,32250,32000
2020-05-21,196.75,186.9100037,188.8099976,192.7400055,4318700,192.7400055,,,2020-06-12,30850,29650,30100,30400
2020-05-22,194.5700073,187,192,190.1699982,2156300,190.1699982,,,2020-06-15,30600,28550,30150,28550
2020-05-26,192.9700012,183.7599945,192,191,2482400,191,,,2020-06-16,30400,29100,29400,29750
2020-05-27,190,180.1300049,189.3000031,185.9499969,2326500,185.9499969,,,2020-06-17,30200,29050,29550,29700
2020-05-28,185.8999939,175.7299957,183.2100067,177.2200012,1858400,177.2200012,,,2020-06-18,29850,29250,29500,29600
2020-05-29,181.7799988,178.0700073,179.1199951,180.9299927,1158900,180.9299927,,,2020-06-19,30000,29150,29750,29800
2020-06-01,185,177.4499969,181.5,182.7100067,1309600,182.7100067,,,2020-06-22,30850,29850,30000,30450
2020-06-02,189.7700043,182.8999939,183,189.3600006,1552400,189.3600006,,,2020-06-23,31400,30000,30600,31200
2020-06-03,191.6199951,183.5099945,189.3600006,184.6300049,1522000,184.6300049,,,2020-06-24,31550,30950,31500,31500
2020-06-04,188.2200012,180.3000031,184.2299957,181.8399963,1200100,181.8399963,,,2020-06-25,32800,30800,31200,32500
2020-06-05,184.7200012,177.5050049,179,184.2799988,1157700,184.2799988,,,2020-06-26,34400,31950,33100,33850
2020-06-08,187.4600067,180.5,183.5,187.3000031,1202100,187.3000031,,,2020-06-29,41000,35000,35250,37000
2020-06-09,194.5899963,186.1199951,187.7899933,191.3099976,1582800,191.3099976,,,2020-06-30,42750,35550,37450,37250
2020-06-10,197.2769928,187.1000061,192.8500061,189.3999939,2112100,189.3999939,,,2020-07-01,38550,35550,37900,35600
2020-06-11,186.9199982,177.2100067,184.5,178.6799927,1728800,178.6799927,,,2020-07-02,40750,35450,35600,39450
2020-06-12,185.5399933,177.8099976,183.8600006,180.0700073,907600,180.0700073,,,2020-07-03,40500,38150,39100,38750
2020-06-15,188.8099976,177.2700043,178.2299957,187.8800049,1396100,187.8800049,,,2020-07-06,39850,38350,39350,39200
2020-06-16,190.9199982,183.1600037,190.4199982,185.4799957,1061100,185.4799957,,,2020-07-07,39000,37800,38850,38600
2020-06-17,199.9900055,186.3500061,187,199.8300018,3134600,199.8300018,,,2020-07-08,40600,38700,38800,40400
2020-06-18,229.5399933,206.5399933,209.7899933,225.2799988,12353200,225.2799988,,,2020-07-09,41750,39400,40750,39600
2020-06-19,242.25,228.7100067,234.5,231.2899933,12863200,231.2899933,,,2020-07-10,39800,36700,39650,38350
2020-06-22,238.2599945,227.0700073,228.3300018,236.0599976,6346100,236.0599976,,,2020-07-13,39250,37500,38700,38250
2020-06-23,257.230011,240.5,242.4100037,241.7599945,8055100,241.7599945,,,2020-07-14,39000,37550,37800,38750
2020-06-24,247.6069946,235.1100006,242.6799927,242.8600006,4949700,242.8600006,,,2020-07-15,39250,37250,39000,37450
2020-06-25,268.2999878,241.4499969,241.9199982,267.4700012,8578300,267.4700012,,,2020-07-16,38250,37200,37650,38000
2020-06-26,271.7099915,254.8500061,266.6000061,264.9500122,6497100,264.9500122,,,2020-07-17,39850,37550,38350,39650
2020-06-29,270.9899902,255.5599976,257.3699951,265.1400146,4766700,265.1400146,,,2020-07-20,40600,39100,39850,40000
2020-06-30,265.7799988,253.6399994,263.3399963,258.1900024,3515200,258.1900024,,,2020-07-21,40700,38950,40700,39000
2020-07-01,261.0899963,254.3200073,256,258.8999939,3404200,258.8999939,,,2020-07-22,39100,38050,39000,38350
2020-07-02,274.2999878,263.2080078,264.5,271.4899902,4247000,271.4899902,,,2020-07-23,39650,37650,38150,38850
2020-07-06,272.6700134,257.5100098,269.7999878,260.2600098,5167600,260.2600098,,,2020-07-24,39150,37650,38500,38300
2020-07-07,267.75,255.5010071,260.1000061,261.9899902,2283600,261.9899902,,,2020-07-27,39100,37600,37950,38700
2020-07-08,277.6149902,262.7000122,266.5700073,269.2600098,3787800,269.2600098,,,2020-07-28,39400,38450,38750,38950
2020-07-09,279.7600098,268.6799927,272.769989,274.7900085,2640400,274.7900085,,,2020-07-29,40500,38550,39150,40400
2020-07-10,278.9299927,273.519989,275.4500122,278.2399902,1772300,278.2399902,,,2020-07-30,40550,39300,40550,39450
2020-07-13,285.3999939,258.0100098,281.3999939,261.1900024,2834600,261.1900024,,,2020-07-31,41200,39250,39600,40700
2020-07-14,262.8999939,243.1100006,246.3099976,262.7999878,3861300,262.7999878,,,2020-08-03,43200,41150,41500,42650
2020-07-15,265.7200012,254,265,258.5,1779400,258.5,,,2020-08-04,43800,42000,42800,42950
2020-07-16,272.3500061,258.269989,259.269989,268.6799927,2794400,268.6799927,,,2020-08-05,45000,42500,43000,45000
2020-07-17,269.0400085,261.7200012,267.0799866,263.230011,1658000,263.230011,,,2020-08-06,46000,44200,45000,45050
2020-07-20,292.7600098,265.2000122,265.5299988,291.1900024,4110500,291.1900024,,,2020-08-07,45350,43750,44950,43950
2020-07-21,289.8139954,276.3099976,288.4100037,276.3800049,2549100,276.3800049,,,2020-08-10,46100,43400,44900,45600
2020-07-22,299.6700134,286.9299927,290.6700134,289.6199951,5062900,289.6199951,,,2020-08-11,46400,44850,46150,45700
2020-07-23,288.9899902,266.9599915,287.5499878,267.5400085,2812900,267.5400085,,,2020-08-12,45800,43600,45750,44250
2020-07-24,270.8150024,257.0299988,266.1700134,268.7399902,2406600,268.7399902,,,2020-08-13,50800,45700,46150,48250
2020-07-27,275.75,269.2000122,275.75,272.5,1562100,272.5,,,2020-08-14,49450,47500,48450,48500
2020-07-28,275.8500061,266.8599854,270,267.1199951,1860900,267.1199951,,,2020-08-18,49300,46050,49000,46750
2020-07-29,268.5849915,251.0200043,254.8800049,262.2099915,3970600,262.2099915,,,2020-08-19,49900,46200,46750,49300
2020-07-30,264.3200073,251.8300018,252,261.7900085,2667400,261.7900085,,,2020-08-20,48800,46000,48800,46500
2020-07-31,265.0750122,255.0899963,264.6300049,257.8200073,1811700,257.8200073,,,2020-08-21,47500,44700,46700,46700
2020-08-03,259.7999878,251.5099945,259,254.4299927,1829800,254.4299927,,,2020-08-24,47150,45100,46100,46800
2020-08-04,259.1919861,250.0099945,256.9599915,250.0200043,1707200,250.0200043,,,,,,,
2020-08-05,251.9799957,246,249.8399963,249.25,1649400,249.25,,,,,,,
2020-08-06,256.3599854,249.5,252.5299988,255.3200073,1341300,255.3200073,,,,,,,
2020-08-07,256.1900024,248.628006,256.019989,252.1199951,1239200,252.1199951,,,,,,,
2020-08-10,252.9499969,241.2700043,251.4900055,248.9900055,1389600,248.9900055,,,,,,,
2020-08-11,262.1400146,243.5110016,246.6100006,253.7200012,2621000,253.7200012,,,,,,,
2020-08-12,265.9700012,251.6900024,255.3600006,253.2899933,2030900,253.2899933,,,,,,,
2020-08-13,254.6900024,247.3000031,249.4199982,253.6600037,1388600,253.6600037,,,,,,,
2020-08-14,258.5899963,249.6600037,255.9799957,251.3200073,983900,251.3200073,,,,,,,
2020-08-17,260.980011,250.8600006,254.3099976,259.9100037,1345400,259.9100037,,,,,,,
2020-08-18,260.6700134,253.6199951,258.9599915,256.7999878,989100,256.7999878,,,,,,,
2020-08-19,264.5,256.9200134,259.980011,261.7200012,1372000,261.7200012,,,,,,,
2020-08-20,270.8900146,258.6380005,260,269.3299866,1730700,269.3299866,,,,,,,
2020-08-21,276.8770142,268.6300049,271.0299988,270.980011,1612100,270.980011,,,,,,,
2020-08-24,279.2399902,266.1080017,276.8099976,269.1300049,1250000,269.1300049,,,,,,,
